violation_code,violation_status,grade,program_element_pe,service_code,risk_level,month,weekday
13,0.0,1.0,1632,1.0,2.0,3,3
23,0.0,1.0,1632,1.0,2.0,3,3
24,0.0,0.0,1615,1.0,2.0,3,3
35,0.0,0.0,1615,1.0,2.0,3,3
38,0.0,0.0,1615,1.0,2.0,3,3
42,0.0,0.0,1615,1.0,2.0,3,3
28,0.0,0.0,1614,1.0,0.0,3,3
42,0.0,0.0,1614,1.0,0.0,3,3
31,0.0,0.0,1614,1.0,0.0,3,3
31,0.0,0.0,1632,1.0,2.0,3,3
42,0.0,0.0,1632,1.0,2.0,3,3
33,0.0,0.0,1632,1.0,2.0,3,3
25,0.0,0.0,1632,1.0,2.0,3,3
8,0.0,0.0,1632,1.0,2.0,3,3
35,0.0,0.0,1632,1.0,2.0,3,3
41,0.0,0.0,1632,1.0,2.0,3,3
13,0.0,0.0,1635,1.0,2.0,3,2
23,0.0,0.0,1635,1.0,2.0,3,2
41,0.0,0.0,1635,1.0,2.0,3,2
33,0.0,0.0,1635,1.0,2.0,3,2
31,0.0,0.0,1635,1.0,2.0,3,2
8,0.0,0.0,1635,1.0,2.0,3,2
6,0.0,0.0,1635,1.0,2.0,3,2
42,0.0,0.0,1635,1.0,2.0,3,2
34,0.0,0.0,1635,1.0,2.0,3,2
21,0.0,0.0,1635,1.0,2.0,3,2
38,0.0,0.0,1632,1.0,2.0,3,2
36,0.0,0.0,1632,1.0,2.0,3,2
31,0.0,0.0,1632,1.0,2.0,3,2
6,0.0,0.0,1632,1.0,2.0,3,2
13,0.0,0.0,1635,1.0,2.0,3,2
37,0.0,0.0,1635,1.0,2.0,3,2
33,0.0,0.0,1635,1.0,2.0,3,2
35,0.0,1.0,1632,1.0,2.0,3,2
42,0.0,1.0,1632,1.0,2.0,3,2
28,0.0,1.0,1632,1.0,2.0,3,2
23,0.0,1.0,1632,1.0,2.0,3,2
33,0.0,1.0,1632,1.0,2.0,3,2
37,0.0,1.0,1632,1.0,2.0,3,2
31,0.0,1.0,1632,1.0,2.0,3,2
34,0.0,1.0,1632,1.0,2.0,3,2
5,0.0,1.0,1632,1.0,2.0,3,2
51,0.0,1.0,1632,1.0,2.0,3,2
41,0.0,1.0,1632,1.0,2.0,3,2
25,0.0,1.0,1632,1.0,2.0,3,2
5,0.0,0.0,1635,1.0,2.0,3,2
31,0.0,0.0,1635,1.0,2.0,3,2
42,0.0,0.0,1635,1.0,2.0,3,2
27,0.0,0.0,1635,1.0,2.0,3,2
51,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1635,1.0,2.0,3,2
34,0.0,0.0,1631,1.0,0.0,3,2
28,0.0,0.0,1631,1.0,0.0,3,2
42,0.0,0.0,1641,1.0,2.0,3,2
31,0.0,0.0,1641,1.0,2.0,3,2
33,0.0,0.0,1641,1.0,2.0,3,2
37,0.0,0.0,1641,1.0,2.0,3,2
30,0.0,0.0,1612,1.0,2.0,3,2
41,0.0,0.0,1612,1.0,2.0,3,2
42,0.0,0.0,1612,1.0,2.0,3,2
31,0.0,0.0,1612,1.0,2.0,3,2
21,0.0,0.0,1612,1.0,2.0,3,2
33,0.0,0.0,1612,1.0,2.0,3,2
37,0.0,0.0,1631,1.0,0.0,3,2
38,0.0,0.0,1631,1.0,0.0,3,2
31,0.0,0.0,1615,1.0,2.0,3,2
37,0.0,0.0,1615,1.0,2.0,3,2
42,0.0,0.0,1615,1.0,2.0,3,2
28,0.0,0.0,1615,1.0,2.0,3,2
23,0.0,0.0,1615,1.0,2.0,3,2
21,0.0,0.0,1615,1.0,2.0,3,2
34,0.0,0.0,1631,1.0,0.0,3,2
50,0.0,0.0,1631,1.0,0.0,3,2
37,0.0,0.0,1640,1.0,0.0,3,2
23,0.0,0.0,1640,1.0,0.0,3,2
50,0.0,0.0,1640,1.0,0.0,3,2
13,0.0,0.0,1640,1.0,0.0,3,2
34,0.0,0.0,1640,1.0,0.0,3,2
42,0.0,0.0,1640,1.0,0.0,3,2
5,0.0,0.0,1640,1.0,0.0,3,2
42,0.0,0.0,1638,1.0,2.0,3,2
31,0.0,0.0,1638,1.0,2.0,3,2
33,0.0,0.0,1638,1.0,2.0,3,2
13,0.0,0.0,1635,1.0,2.0,3,2
41,0.0,0.0,1635,1.0,2.0,3,2
23,0.0,0.0,1635,1.0,2.0,3,2
24,0.0,0.0,1635,1.0,2.0,3,2
31,0.0,0.0,1635,1.0,2.0,3,2
5,0.0,0.0,1638,1.0,2.0,3,2
42,0.0,0.0,1638,1.0,2.0,3,2
36,0.0,0.0,1638,1.0,2.0,3,2
38,0.0,0.0,1638,1.0,2.0,3,2
35,0.0,0.0,1638,1.0,2.0,3,2
34,0.0,0.0,1638,1.0,2.0,3,2
33,0.0,0.0,1638,1.0,2.0,3,2
28,0.0,0.0,1638,1.0,2.0,3,2
41,0.0,0.0,1631,1.0,0.0,3,2
21,0.0,0.0,1631,1.0,0.0,3,2
28,0.0,0.0,1631,1.0,0.0,3,2
50,0.0,0.0,1631,1.0,0.0,3,2
5,0.0,0.0,1631,1.0,0.0,3,2
23,0.0,0.0,1631,1.0,0.0,3,2
37,0.0,0.0,1630,1.0,1.0,3,2
41,0.0,0.0,1630,1.0,1.0,3,2
40,0.0,0.0,1610,1.0,1.0,3,2
34,0.0,0.0,1610,1.0,1.0,3,2
5,0.0,0.0,1610,1.0,1.0,3,2
31,0.0,0.0,1610,1.0,1.0,3,2
42,0.0,0.0,1610,1.0,1.0,3,2
28,0.0,0.0,1610,1.0,1.0,3,2
27,0.0,0.0,1610,1.0,1.0,3,2
41,0.0,0.0,1631,1.0,0.0,3,2
31,0.0,0.0,1631,1.0,0.0,3,2
13,0.0,0.0,1632,1.0,2.0,3,2
31,0.0,0.0,1632,1.0,2.0,3,2
32,0.0,0.0,1632,1.0,2.0,3,2
38,0.0,0.0,1632,1.0,2.0,3,2
21,0.0,0.0,1632,1.0,2.0,3,2
42,0.0,0.0,1632,1.0,2.0,3,2
35,0.0,0.0,1632,1.0,2.0,3,2
41,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1631,1.0,0.0,3,2
42,0.0,0.0,1631,1.0,0.0,3,2
31,0.0,0.0,1631,1.0,0.0,3,2
38,0.0,0.0,1631,1.0,0.0,3,2
44,0.0,0.0,1631,1.0,0.0,3,2
42,0.0,0.0,1631,1.0,0.0,3,2
28,0.0,0.0,1631,1.0,0.0,3,2
32,0.0,0.0,1631,1.0,0.0,3,2
27,0.0,0.0,1631,1.0,0.0,3,2
41,0.0,0.0,1631,1.0,0.0,3,2
50,0.0,0.0,1631,1.0,0.0,3,2
37,0.0,0.0,1632,1.0,2.0,3,2
28,0.0,0.0,1632,1.0,2.0,3,2
31,0.0,0.0,1632,1.0,2.0,3,2
34,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1632,1.0,2.0,3,2
42,0.0,0.0,1632,1.0,2.0,3,2
25,0.0,0.0,1635,1.0,2.0,3,2
34,0.0,0.0,1635,1.0,2.0,3,2
4,0.0,0.0,1635,1.0,2.0,3,2
50,0.0,0.0,1635,1.0,2.0,3,2
31,0.0,0.0,1635,1.0,2.0,3,2
41,0.0,0.0,1638,1.0,2.0,3,2
31,0.0,0.0,1638,1.0,2.0,3,2
33,0.0,0.0,1638,1.0,2.0,3,2
35,0.0,0.0,1638,1.0,2.0,3,2
42,0.0,0.0,1638,1.0,2.0,3,2
37,0.0,0.0,1631,1.0,0.0,3,2
38,0.0,0.0,1631,1.0,0.0,3,2
28,0.0,0.0,1631,1.0,0.0,3,2
21,0.0,0.0,1631,1.0,0.0,3,2
42,0.0,0.0,1631,1.0,0.0,3,2
5,0.0,0.0,1631,1.0,0.0,3,2
41,0.0,0.0,1631,1.0,0.0,3,2
31,0.0,0.0,1634,1.0,0.0,3,2
40,0.0,0.0,1634,1.0,0.0,3,2
44,0.0,0.0,1631,1.0,0.0,3,2
31,0.0,0.0,1631,1.0,0.0,3,2
27,0.0,0.0,1631,1.0,0.0,3,2
31,0.0,1.0,1631,1.0,0.0,3,2
42,0.0,1.0,1631,1.0,0.0,3,2
21,0.0,1.0,1631,1.0,0.0,3,2
38,0.0,1.0,1631,1.0,0.0,3,2
42,0.0,0.0,1638,1.0,2.0,3,2
25,0.0,0.0,1638,1.0,2.0,3,2
28,0.0,0.0,1638,1.0,2.0,3,2
41,0.0,0.0,1638,1.0,2.0,3,2
34,0.0,0.0,1612,1.0,2.0,3,2
21,0.0,0.0,1612,1.0,2.0,3,2
25,0.0,0.0,1612,1.0,2.0,3,2
38,0.0,0.0,1612,1.0,2.0,3,2
41,0.0,0.0,1612,1.0,2.0,3,2
24,0.0,0.0,1612,1.0,2.0,3,2
28,0.0,0.0,1612,1.0,2.0,3,2
41,0.0,0.0,1610,1.0,1.0,3,2
6,0.0,0.0,1638,1.0,2.0,3,2
33,0.0,0.0,1638,1.0,2.0,3,2
47,0.0,0.0,1638,1.0,2.0,3,2
42,0.0,0.0,1638,1.0,2.0,3,2
28,0.0,0.0,1632,1.0,2.0,3,2
41,0.0,0.0,1632,1.0,2.0,3,1
33,0.0,0.0,1632,1.0,2.0,3,2
42,0.0,0.0,1632,1.0,2.0,3,2
27,0.0,0.0,1632,1.0,2.0,3,2
28,0.0,0.0,1634,1.0,0.0,3,2
42,0.0,0.0,1634,1.0,0.0,3,2
38,0.0,0.0,1634,1.0,0.0,3,2
21,0.0,0.0,1634,1.0,0.0,3,2
25,0.0,0.0,1634,1.0,0.0,3,2
31,0.0,0.0,1634,1.0,0.0,3,2
33,0.0,0.0,1634,1.0,0.0,3,2
34,0.0,0.0,1634,1.0,0.0,3,2
42,0.0,0.0,1638,1.0,2.0,3,2
38,0.0,0.0,1638,1.0,2.0,3,2
28,0.0,0.0,1638,1.0,2.0,3,2
53,0.0,0.0,1638,1.0,2.0,3,2
4,0.0,0.0,1638,1.0,2.0,3,2
44,0.0,0.0,1634,1.0,0.0,3,2
32,0.0,0.0,1634,1.0,0.0,3,2
42,0.0,0.0,1634,1.0,0.0,3,2
38,0.0,0.0,1641,1.0,2.0,3,2
42,0.0,0.0,1641,1.0,2.0,3,2
25,0.0,0.0,1641,1.0,2.0,3,2
37,0.0,0.0,1641,1.0,2.0,3,2
31,0.0,0.0,1635,1.0,2.0,3,2
38,0.0,0.0,1635,1.0,2.0,3,2
33,0.0,0.0,1635,1.0,2.0,3,2
35,0.0,0.0,1635,1.0,2.0,3,2
33,0.0,0.0,1612,1.0,2.0,3,2
30,0.0,0.0,1612,1.0,2.0,3,2
27,0.0,0.0,1612,1.0,2.0,3,2
39,0.0,0.0,1612,1.0,2.0,3,2
42,0.0,0.0,1612,1.0,2.0,3,2
41,0.0,0.0,1612,1.0,2.0,3,2
12,0.0,0.0,1612,1.0,2.0,3,2
31,0.0,0.0,1612,1.0,2.0,3,2
38,0.0,0.0,1632,1.0,2.0,3,2
42,0.0,0.0,1632,1.0,2.0,3,2
56,0.0,0.0,1632,1.0,2.0,3,2
41,0.0,0.0,1632,1.0,2.0,3,2
13,0.0,0.0,1632,1.0,2.0,3,2
5,0.0,0.0,1632,1.0,2.0,3,2
34,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1632,1.0,2.0,3,2
23,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1634,1.0,0.0,3,2
23,0.0,1.0,1632,1.0,2.0,3,2
31,0.0,1.0,1632,1.0,2.0,3,2
34,0.0,1.0,1632,1.0,2.0,3,2
4,0.0,1.0,1632,1.0,2.0,3,2
13,0.0,1.0,1632,1.0,2.0,3,2
50,0.0,1.0,1632,1.0,2.0,3,2
38,0.0,1.0,1632,1.0,2.0,3,2
42,0.0,1.0,1632,1.0,2.0,3,2
40,0.0,1.0,1632,1.0,2.0,3,2
33,0.0,1.0,1632,1.0,2.0,3,2
5,0.0,1.0,1632,1.0,2.0,3,2
35,0.0,1.0,1632,1.0,2.0,3,2
51,0.0,1.0,1632,1.0,2.0,3,2
21,0.0,0.0,1635,1.0,2.0,3,2
42,0.0,0.0,1635,1.0,2.0,3,2
31,0.0,0.0,1635,1.0,2.0,3,2
35,0.0,0.0,1635,1.0,2.0,3,2
5,0.0,0.0,1635,1.0,2.0,3,2
34,0.0,0.0,1635,1.0,2.0,3,2
38,0.0,0.0,1634,1.0,0.0,3,2
44,0.0,0.0,1634,1.0,0.0,3,2
42,0.0,0.0,1634,1.0,0.0,3,2
13,0.0,0.0,1634,1.0,0.0,3,2
31,0.0,0.0,1634,1.0,0.0,3,2
53,0.0,0.0,1635,1.0,2.0,3,2
38,0.0,0.0,1635,1.0,2.0,3,2
31,0.0,0.0,1641,1.0,2.0,3,2
28,0.0,0.0,1641,1.0,2.0,3,2
13,0.0,0.0,1641,1.0,2.0,3,2
6,0.0,0.0,1641,1.0,2.0,3,2
34,0.0,0.0,1641,1.0,2.0,3,2
37,0.0,0.0,1641,1.0,2.0,3,2
34,0.0,0.0,1635,1.0,2.0,3,2
31,0.0,0.0,1635,1.0,2.0,3,2
33,0.0,0.0,1635,1.0,2.0,3,2
34,0.0,0.0,1631,1.0,0.0,3,2
5,0.0,0.0,1631,1.0,0.0,3,2
42,0.0,0.0,1631,1.0,0.0,3,2
28,0.0,0.0,1634,1.0,0.0,3,2
6,0.0,0.0,1634,1.0,0.0,3,2
25,0.0,0.0,1634,1.0,0.0,3,2
31,0.0,0.0,1634,1.0,0.0,3,2
42,0.0,0.0,1634,1.0,0.0,3,2
24,0.0,0.0,1634,1.0,0.0,3,2
44,0.0,0.0,1634,1.0,0.0,3,2
24,0.0,0.0,1612,1.0,2.0,3,2
50,0.0,0.0,1612,1.0,2.0,3,2
27,0.0,0.0,1612,1.0,2.0,3,2
42,0.0,0.0,1612,1.0,2.0,3,2
34,0.0,0.0,1612,1.0,2.0,3,2
25,0.0,0.0,1612,1.0,2.0,3,2
40,0.0,0.0,1612,1.0,2.0,3,2
33,0.0,0.0,1612,1.0,2.0,3,2
31,0.0,0.0,1612,1.0,2.0,3,2
41,0.0,0.0,1638,1.0,2.0,3,2
42,0.0,0.0,1631,1.0,0.0,3,2
34,0.0,0.0,1631,1.0,0.0,3,2
21,0.0,0.0,1632,1.0,2.0,3,2
28,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1632,1.0,2.0,3,2
5,0.0,0.0,1634,1.0,0.0,3,2
42,0.0,0.0,1634,1.0,0.0,3,2
6,0.0,0.0,1634,1.0,0.0,3,2
7,0.0,0.0,1634,1.0,0.0,3,2
33,0.0,0.0,1634,1.0,0.0,3,2
32,0.0,0.0,1634,1.0,0.0,3,2
31,0.0,0.0,1634,1.0,0.0,3,2
51,0.0,0.0,1613,1.0,1.0,3,2
31,0.0,0.0,1613,1.0,1.0,3,2
42,0.0,0.0,1613,1.0,1.0,3,2
40,0.0,0.0,1613,1.0,1.0,3,2
5,0.0,0.0,1613,1.0,1.0,3,2
38,0.0,0.0,1613,1.0,1.0,3,2
37,0.0,0.0,1635,1.0,2.0,3,2
34,0.0,0.0,1635,1.0,2.0,3,2
28,0.0,0.0,1635,1.0,2.0,3,2
33,0.0,0.0,1635,1.0,2.0,3,2
27,0.0,0.0,1635,1.0,2.0,3,2
31,0.0,0.0,1630,1.0,1.0,3,2
36,0.0,0.0,1630,1.0,1.0,3,2
33,0.0,0.0,1630,1.0,1.0,3,2
6,0.0,0.0,1630,1.0,1.0,3,2
6,0.0,0.0,1638,1.0,2.0,3,2
36,0.0,0.0,1638,1.0,2.0,3,2
35,0.0,0.0,1638,1.0,2.0,3,2
31,0.0,0.0,1638,1.0,2.0,3,2
42,0.0,0.0,1638,1.0,2.0,3,2
34,0.0,0.0,1638,1.0,2.0,3,2
34,0.0,0.0,1632,1.0,2.0,3,2
38,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1632,1.0,2.0,3,2
28,0.0,0.0,1632,1.0,2.0,3,2
42,0.0,0.0,1632,1.0,2.0,3,2
31,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1632,1.0,2.0,3,2
5,0.0,0.0,1632,1.0,2.0,3,2
23,0.0,0.0,1632,1.0,2.0,3,2
38,0.0,0.0,1631,1.0,0.0,3,2
27,0.0,0.0,1631,1.0,0.0,3,2
33,0.0,0.0,1631,1.0,0.0,3,2
51,0.0,0.0,1632,1.0,2.0,3,2
13,0.0,0.0,1631,1.0,0.0,3,2
31,0.0,0.0,1631,1.0,0.0,3,2
42,0.0,0.0,1631,1.0,0.0,3,2
21,0.0,0.0,1633,1.0,1.0,3,2
13,0.0,0.0,1633,1.0,1.0,3,2
31,0.0,0.0,1633,1.0,1.0,3,2
27,0.0,0.0,1633,1.0,1.0,3,2
34,0.0,0.0,1633,1.0,1.0,3,2
35,0.0,0.0,1633,1.0,1.0,3,2
38,0.0,0.0,1633,1.0,1.0,3,2
42,0.0,0.0,1633,1.0,1.0,3,2
28,0.0,0.0,1632,1.0,2.0,3,2
31,0.0,0.0,1632,1.0,2.0,3,2
42,0.0,0.0,1632,1.0,2.0,3,2
24,0.0,0.0,1632,1.0,2.0,3,2
37,0.0,0.0,1632,1.0,2.0,3,2
13,0.0,0.0,1632,1.0,2.0,3,2
37,0.0,0.0,1632,1.0,2.0,3,2
50,0.0,0.0,1632,1.0,2.0,3,2
31,0.0,0.0,1632,1.0,2.0,3,2
38,0.0,0.0,1632,1.0,2.0,3,2
42,0.0,0.0,1632,1.0,2.0,3,2
44,0.0,0.0,1631,1.0,0.0,3,2
5,0.0,0.0,1631,1.0,0.0,3,2
31,0.0,0.0,1631,1.0,0.0,3,2
12,0.0,0.0,1612,1.0,2.0,3,2
31,0.0,0.0,1612,1.0,2.0,3,2
30,0.0,0.0,1612,1.0,2.0,3,2
51,0.0,0.0,1635,1.0,2.0,3,2
38,0.0,0.0,1635,1.0,2.0,3,2
33,0.0,0.0,1635,1.0,2.0,3,2
8,0.0,0.0,1635,1.0,2.0,3,2
31,0.0,0.0,1635,1.0,2.0,3,2
33,0.0,0.0,1635,1.0,2.0,3,2
31,0.0,0.0,1635,1.0,2.0,3,2
35,0.0,0.0,1635,1.0,2.0,3,2
41,0.0,0.0,1635,1.0,2.0,3,2
8,0.0,0.0,1635,1.0,2.0,3,2
44,0.0,0.0,1632,1.0,2.0,3,2
53,0.0,0.0,1632,1.0,2.0,3,2
31,0.0,0.0,1632,1.0,2.0,3,2
41,0.0,0.0,1632,1.0,2.0,3,2
40,0.0,0.0,1632,1.0,2.0,3,2
34,0.0,0.0,1632,1.0,2.0,3,2
24,0.0,0.0,1632,1.0,2.0,3,2
28,0.0,0.0,1632,1.0,2.0,3,2
37,0.0,0.0,1632,1.0,2.0,3,2
35,0.0,0.0,1632,1.0,2.0,3,2
42,0.0,0.0,1632,1.0,2.0,3,2
51,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1632,1.0,2.0,3,2
27,0.0,0.0,1632,1.0,2.0,3,2
50,0.0,0.0,1632,1.0,2.0,3,2
8,0.0,0.0,1632,1.0,2.0,3,2
5,0.0,0.0,1632,1.0,2.0,3,2
38,0.0,0.0,1635,1.0,2.0,3,2
5,0.0,0.0,1635,1.0,2.0,3,2
33,0.0,0.0,1635,1.0,2.0,3,2
34,0.0,0.0,1635,1.0,2.0,3,2
13,0.0,0.0,1635,1.0,2.0,3,2
35,0.0,0.0,1635,1.0,2.0,3,2
44,0.0,0.0,1630,1.0,1.0,3,2
34,0.0,0.0,1630,1.0,1.0,3,2
46,0.0,0.0,1630,1.0,1.0,3,2
28,0.0,0.0,1630,1.0,1.0,3,2
42,0.0,0.0,1637,1.0,0.0,3,2
33,0.0,0.0,1637,1.0,0.0,3,2
40,0.0,0.0,1637,1.0,0.0,3,2
42,0.0,0.0,1634,1.0,0.0,3,2
40,0.0,0.0,1634,1.0,0.0,3,2
35,0.0,0.0,1634,1.0,0.0,3,2
37,0.0,0.0,1634,1.0,0.0,3,2
27,0.0,0.0,1634,1.0,0.0,3,2
39,0.0,0.0,1634,1.0,0.0,3,2
31,0.0,0.0,1634,1.0,0.0,3,2
44,0.0,0.0,1634,1.0,0.0,3,2
27,0.0,0.0,1635,1.0,2.0,3,2
42,0.0,0.0,1635,1.0,2.0,3,2
28,0.0,0.0,1634,1.0,0.0,3,2
38,0.0,0.0,1634,1.0,0.0,3,2
33,0.0,0.0,1634,1.0,0.0,3,2
50,0.0,0.0,1634,1.0,0.0,3,2
42,0.0,0.0,1634,1.0,0.0,3,2
44,0.0,0.0,1634,1.0,0.0,3,2
6,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1632,1.0,2.0,3,2
38,0.0,0.0,1632,1.0,2.0,3,2
27,0.0,0.0,1632,1.0,2.0,3,2
25,0.0,0.0,1632,1.0,2.0,3,2
31,0.0,0.0,1632,1.0,2.0,3,1
42,0.0,0.0,1632,1.0,2.0,3,2
32,0.0,0.0,1632,1.0,2.0,3,2
27,0.0,0.0,1632,1.0,2.0,3,2
30,0.0,0.0,1632,1.0,2.0,3,2
41,0.0,0.0,1632,1.0,2.0,3,2
35,0.0,0.0,1632,1.0,2.0,3,2
31,0.0,0.0,1632,1.0,2.0,3,2
28,0.0,0.0,1632,1.0,2.0,3,2
34,0.0,0.0,1632,1.0,2.0,3,2
13,0.0,0.0,1631,1.0,0.0,3,2
27,0.0,0.0,1631,1.0,0.0,3,2
44,0.0,0.0,1634,1.0,0.0,3,2
33,0.0,0.0,1634,1.0,0.0,3,2
21,0.0,0.0,1634,1.0,0.0,3,2
40,0.0,0.0,1634,1.0,0.0,3,2
42,0.0,0.0,1634,1.0,0.0,3,2
31,0.0,0.0,1631,1.0,0.0,3,2
42,0.0,0.0,1631,1.0,0.0,3,2
22,0.0,0.0,1631,1.0,0.0,3,2
34,0.0,0.0,1631,1.0,0.0,3,2
37,0.0,0.0,1631,1.0,0.0,3,2
21,0.0,0.0,1631,1.0,0.0,3,2
44,0.0,0.0,1631,1.0,0.0,3,2
33,0.0,0.0,1631,1.0,0.0,3,2
5,0.0,0.0,1637,1.0,0.0,3,2
33,0.0,0.0,1632,1.0,2.0,3,2
46,0.0,0.0,1632,1.0,2.0,3,2
6,0.0,0.0,1632,1.0,2.0,3,2
27,0.0,0.0,1632,1.0,2.0,3,2
33,0.0,0.0,1632,1.0,2.0,3,2
37,0.0,0.0,1632,1.0,2.0,3,2
5,0.0,0.0,1632,1.0,2.0,3,2
38,0.0,0.0,1632,1.0,2.0,3,2
6,0.0,0.0,1632,1.0,2.0,3,2
31,0.0,0.0,1632,1.0,2.0,3,1
38,0.0,0.0,1632,1.0,2.0,3,1
28,0.0,0.0,1632,1.0,2.0,3,1
33,0.0,0.0,1632,1.0,2.0,3,1
31,0.0,0.0,1610,1.0,1.0,3,1
44,0.0,0.0,1610,1.0,1.0,3,1
13,0.0,0.0,1630,1.0,1.0,3,1
38,0.0,0.0,1630,1.0,1.0,3,1
34,0.0,0.0,1632,1.0,2.0,3,1
32,0.0,0.0,1632,1.0,2.0,3,1
41,0.0,0.0,1635,1.0,2.0,3,1
21,0.0,0.0,1635,1.0,2.0,3,1
27,0.0,0.0,1635,1.0,2.0,3,1
5,0.0,0.0,1635,1.0,2.0,3,1
7,0.0,0.0,1635,1.0,2.0,3,1
42,0.0,0.0,1635,1.0,2.0,3,1
44,0.0,0.0,1635,1.0,2.0,3,1
32,0.0,0.0,1635,1.0,2.0,3,1
56,0.0,0.0,1635,1.0,2.0,3,1
42,0.0,0.0,1635,1.0,2.0,3,1
13,0.0,0.0,1635,1.0,2.0,3,1
47,0.0,0.0,1635,1.0,2.0,3,1
41,0.0,0.0,1635,1.0,2.0,3,1
27,0.0,0.0,1635,1.0,2.0,3,1
27,0.0,0.0,1632,1.0,2.0,3,1
21,0.0,0.0,1632,1.0,2.0,3,1
41,0.0,0.0,1632,1.0,2.0,3,1
35,0.0,0.0,1632,1.0,2.0,3,1
51,0.0,0.0,1632,1.0,2.0,3,1
31,0.0,0.0,1632,1.0,2.0,3,1
42,0.0,0.0,1632,1.0,2.0,3,1
25,0.0,0.0,1632,1.0,2.0,3,1
35,0.0,0.0,1632,1.0,2.0,3,1
40,0.0,0.0,1632,1.0,2.0,3,1
42,0.0,0.0,1632,1.0,2.0,3,1
37,0.0,0.0,1635,1.0,2.0,3,1
35,0.0,0.0,1635,1.0,2.0,3,1
33,0.0,0.0,1632,1.0,2.0,3,1
4,0.0,0.0,1632,1.0,2.0,3,1
23,0.0,0.0,1632,1.0,2.0,3,1
44,0.0,0.0,1635,1.0,2.0,3,1
6,0.0,0.0,1635,1.0,2.0,3,1
42,0.0,0.0,1635,1.0,2.0,3,1
31,0.0,0.0,1635,1.0,2.0,3,1
37,0.0,0.0,1635,1.0,2.0,3,1
13,0.0,0.0,1635,1.0,2.0,3,1
35,0.0,0.0,1631,1.0,0.0,3,1
6,0.0,0.0,1631,1.0,0.0,3,1
42,0.0,0.0,1631,1.0,0.0,3,1
42,0.0,0.0,1631,1.0,0.0,3,1
46,0.0,0.0,1632,1.0,2.0,9,2
5,0.0,0.0,1631,1.0,0.0,3,1
44,0.0,0.0,1631,1.0,0.0,3,1
40,0.0,0.0,1631,1.0,0.0,3,1
33,0.0,0.0,1631,1.0,0.0,3,1
34,0.0,0.0,1631,1.0,0.0,3,1
13,0.0,0.0,1632,1.0,2.0,3,1
42,0.0,0.0,1632,1.0,2.0,3,1
31,0.0,0.0,1632,1.0,2.0,3,1
33,0.0,0.0,1632,1.0,2.0,3,1
33,0.0,0.0,1638,1.0,2.0,3,1
34,0.0,0.0,1638,1.0,2.0,3,1
5,0.0,0.0,1638,1.0,2.0,3,1
21,0.0,0.0,1638,1.0,2.0,3,1
36,0.0,0.0,1638,1.0,2.0,3,1
42,0.0,0.0,1638,1.0,2.0,3,1
31,0.0,0.0,1638,1.0,2.0,3,1
41,0.0,0.0,1610,1.0,1.0,3,1
40,0.0,0.0,1610,1.0,1.0,3,1
40,0.0,0.0,1612,1.0,2.0,3,1
21,0.0,0.0,1612,1.0,2.0,3,1
6,0.0,0.0,1612,1.0,2.0,3,1
42,0.0,0.0,1612,1.0,2.0,3,1
33,0.0,0.0,1612,1.0,2.0,3,1
5,0.0,0.0,1612,1.0,2.0,3,1
31,0.0,0.0,1612,1.0,2.0,3,1
30,0.0,0.0,1631,1.0,0.0,3,1
42,0.0,0.0,1631,1.0,0.0,3,1
40,0.0,0.0,1631,1.0,0.0,3,1
23,0.0,0.0,1631,1.0,0.0,3,1
34,0.0,0.0,1631,1.0,0.0,3,1
31,0.0,0.0,1631,1.0,0.0,3,1
33,0.0,0.0,1631,1.0,0.0,3,1
31,0.0,0.0,1632,1.0,2.0,3,1
31,0.0,0.0,1631,1.0,0.0,3,1
33,0.0,0.0,1631,1.0,0.0,3,1
42,0.0,0.0,1631,1.0,0.0,3,1
34,0.0,0.0,1631,1.0,0.0,3,1
31,0.0,0.0,1631,1.0,0.0,3,1
38,0.0,0.0,1631,1.0,0.0,3,1
33,0.0,0.0,1615,1.0,2.0,3,1
13,0.0,0.0,1615,1.0,2.0,3,1
31,0.0,0.0,1615,1.0,2.0,3,1
42,0.0,0.0,1615,1.0,2.0,3,1
21,0.0,0.0,1638,1.0,2.0,3,1
37,0.0,0.0,1638,1.0,2.0,3,1
34,0.0,0.0,1638,1.0,2.0,3,1
41,0.0,0.0,1638,1.0,2.0,3,1
13,0.0,0.0,1638,1.0,2.0,3,1
31,0.0,0.0,1638,1.0,2.0,3,1
5,0.0,0.0,1638,1.0,2.0,3,1
6,0.0,0.0,1632,1.0,2.0,3,1
34,0.0,0.0,1632,1.0,2.0,3,1
42,0.0,0.0,1632,1.0,2.0,3,1
50,0.0,0.0,1632,1.0,2.0,3,1
33,0.0,0.0,1632,1.0,2.0,3,1
